[2020/09/15 14:42:14] - {'architecture': 'resnet18', 'data_path': '~/.fastai/data', 'ckpt_path': './', 'ckpt_name': 'resnet18_ffx_4_0', 'mean': [0.4914, 0.4822, 0.4465], 'std': [0.2471, 0.2435, 0.2616], 'epochs': 200, 'batch_size': 128, 'eval_freq': 100, 'workers': 2, 'lr_max': 0.2, 'lr_min': 0.0, 'momentum': 0.9, 'weight_decay': 0.0005, 'opt_level': 'O1', 'loss_scale': 1.0, 'master_weights': False, 'lr_schedule': 'cyclic', 'defense': 'FFX', 'block_size': 4, 'height': 32, 'width': 32, 'password': 'password', 'work_path': 'experiments/resnet18_ffx_4_0/', 'seed': 0}
[2020/09/15 14:42:16] - Epoch 	 Seconds 	 LR 	 	 Train Loss 	 Train Acc
[2020/09/15 14:58:38] - 94 	 10.4 	 	 0.1880 	 0.4657 	 0.8390
[2020/09/15 14:58:48] - 95 	 10.4 	 	 0.1900 	 0.4661 	 0.8389
[2020/09/15 14:58:58] - 96 	 10.4 	 	 0.1920 	 0.4702 	 0.8390
[2020/09/15 14:59:09] - 97 	 10.4 	 	 0.1940 	 0.4715 	 0.8373
[2020/09/15 14:59:19] - 98 	 10.4 	 	 0.1960 	 0.4718 	 0.8387
[2020/09/15 14:59:30] - 99 	 10.4 	 	 0.1980 	 0.4713 	 0.8370
[2020/09/15 14:59:40] - 100 	 10.4 	 	 0.2000 	 0.4748 	 0.8371
[2020/09/15 14:59:41] - == Test loss: 0.6826, Test acc: 0.7715
[2020/09/15 14:59:53] - 101 	 10.5 	 	 0.1980 	 0.4687 	 0.8386
[2020/09/15 15:00:03] - 102 	 10.4 	 	 0.1960 	 0.4768 	 0.8350
[2020/09/15 15:00:14] - 103 	 10.4 	 	 0.1940 	 0.4635 	 0.8399
[2020/09/15 15:00:24] - 104 	 10.4 	 	 0.1920 	 0.4668 	 0.8403
[2020/09/15 15:00:34] - 105 	 10.4 	 	 0.1900 	 0.4627 	 0.8417
[2020/09/15 15:00:45] - 106 	 10.4 	 	 0.1880 	 0.4660 	 0.8378
[2020/09/15 15:00:55] - 107 	 10.4 	 	 0.1860 	 0.4606 	 0.8421
[2020/09/15 15:01:06] - 108 	 10.4 	 	 0.1840 	 0.4547 	 0.8432
[2020/09/15 15:01:16] - 109 	 10.4 	 	 0.1820 	 0.4575 	 0.8420
[2020/09/15 15:01:27] - 110 	 10.4 	 	 0.1800 	 0.4551 	 0.8434
[2020/09/15 15:01:37] - 111 	 10.4 	 	 0.1780 	 0.4449 	 0.8464
[2020/09/15 15:01:48] - 112 	 10.5 	 	 0.1760 	 0.4546 	 0.8444
[2020/09/15 15:01:58] - 113 	 10.4 	 	 0.1740 	 0.4531 	 0.8437
[2020/09/15 15:02:08] - 114 	 10.4 	 	 0.1720 	 0.4486 	 0.8458
[2020/09/15 15:02:19] - 115 	 10.4 	 	 0.1700 	 0.4444 	 0.8472
[2020/09/15 15:02:29] - 116 	 10.5 	 	 0.1680 	 0.4477 	 0.8452
[2020/09/15 15:02:40] - 117 	 10.4 	 	 0.1660 	 0.4414 	 0.8490
[2020/09/15 15:02:50] - 118 	 10.4 	 	 0.1640 	 0.4466 	 0.8471
[2020/09/15 15:03:01] - 119 	 10.5 	 	 0.1620 	 0.4412 	 0.8492
[2020/09/15 15:03:11] - 120 	 10.4 	 	 0.1600 	 0.4361 	 0.8501
[2020/09/15 15:03:22] - 121 	 10.4 	 	 0.1580 	 0.4421 	 0.8490
[2020/09/15 15:03:32] - 122 	 10.4 	 	 0.1560 	 0.4348 	 0.8503
[2020/09/15 15:03:42] - 123 	 10.4 	 	 0.1540 	 0.4354 	 0.8494
[2020/09/15 15:03:53] - 124 	 10.4 	 	 0.1520 	 0.4263 	 0.8547
[2020/09/15 15:04:03] - 125 	 10.5 	 	 0.1500 	 0.4258 	 0.8527
[2020/09/15 15:04:14] - 126 	 10.5 	 	 0.1480 	 0.4259 	 0.8526
[2020/09/15 15:04:24] - 127 	 10.4 	 	 0.1460 	 0.4281 	 0.8539
[2020/09/15 15:04:35] - 128 	 10.4 	 	 0.1440 	 0.4214 	 0.8551
[2020/09/15 15:04:45] - 129 	 10.4 	 	 0.1420 	 0.4180 	 0.8567
[2020/09/15 15:04:56] - 130 	 10.4 	 	 0.1400 	 0.4147 	 0.8564
[2020/09/15 15:05:06] - 131 	 10.4 	 	 0.1380 	 0.4110 	 0.8594
[2020/09/15 15:05:16] - 132 	 10.4 	 	 0.1360 	 0.4112 	 0.8578
[2020/09/15 15:05:27] - 133 	 10.4 	 	 0.1340 	 0.4066 	 0.8600
[2020/09/15 15:05:37] - 134 	 10.4 	 	 0.1320 	 0.4061 	 0.8612
[2020/09/15 15:05:48] - 135 	 10.5 	 	 0.1300 	 0.4065 	 0.8617
[2020/09/15 15:05:58] - 136 	 10.4 	 	 0.1280 	 0.3982 	 0.8626
[2020/09/15 15:06:09] - 137 	 10.4 	 	 0.1260 	 0.3981 	 0.8631
[2020/09/15 15:06:19] - 138 	 10.4 	 	 0.1240 	 0.3955 	 0.8639
[2020/09/15 15:06:29] - 139 	 10.4 	 	 0.1220 	 0.3951 	 0.8648
[2020/09/15 15:06:40] - 140 	 10.4 	 	 0.1200 	 0.3851 	 0.8676
[2020/09/15 15:06:50] - 141 	 10.4 	 	 0.1180 	 0.3810 	 0.8680
[2020/09/15 15:07:01] - 142 	 10.4 	 	 0.1160 	 0.3854 	 0.8664
[2020/09/15 15:07:11] - 143 	 10.5 	 	 0.1140 	 0.3803 	 0.8700
[2020/09/15 15:07:22] - 144 	 10.4 	 	 0.1120 	 0.3780 	 0.8705
[2020/09/15 15:07:32] - 145 	 10.4 	 	 0.1100 	 0.3743 	 0.8711
[2020/09/15 15:07:43] - 146 	 10.5 	 	 0.1080 	 0.3775 	 0.8708
[2020/09/15 15:07:53] - 147 	 10.5 	 	 0.1060 	 0.3663 	 0.8744
[2020/09/15 15:08:03] - 148 	 10.4 	 	 0.1040 	 0.3680 	 0.8741
[2020/09/15 15:08:14] - 149 	 10.4 	 	 0.1020 	 0.3621 	 0.8752
[2020/09/15 15:08:24] - 150 	 10.4 	 	 0.1000 	 0.3608 	 0.8756
[2020/09/15 15:08:35] - 151 	 10.5 	 	 0.0980 	 0.3600 	 0.8760
[2020/09/15 15:08:45] - 152 	 10.5 	 	 0.0960 	 0.3474 	 0.8801
[2020/09/15 15:08:56] - 153 	 10.4 	 	 0.0940 	 0.3501 	 0.8794
[2020/09/15 15:09:06] - 154 	 10.4 	 	 0.0920 	 0.3422 	 0.8820
[2020/09/15 15:09:16] - 155 	 10.4 	 	 0.0900 	 0.3441 	 0.8803
[2020/09/15 15:09:27] - 156 	 10.4 	 	 0.0880 	 0.3406 	 0.8812
[2020/09/15 15:09:37] - 157 	 10.4 	 	 0.0860 	 0.3313 	 0.8855
[2020/09/15 15:09:48] - 158 	 10.5 	 	 0.0840 	 0.3308 	 0.8864
[2020/09/15 15:09:58] - 159 	 10.4 	 	 0.0820 	 0.3266 	 0.8870
[2020/09/15 15:10:09] - 160 	 10.4 	 	 0.0800 	 0.3181 	 0.8896
[2020/09/15 15:10:19] - 161 	 10.5 	 	 0.0780 	 0.3168 	 0.8922
[2020/09/15 15:10:30] - 162 	 10.4 	 	 0.0760 	 0.3162 	 0.8898
[2020/09/15 15:10:40] - 163 	 10.4 	 	 0.0740 	 0.3069 	 0.8938
[2020/09/15 15:10:50] - 164 	 10.4 	 	 0.0720 	 0.2989 	 0.8975
[2020/09/15 15:11:01] - 165 	 10.4 	 	 0.0700 	 0.3018 	 0.8948
[2020/09/15 15:11:11] - 166 	 10.4 	 	 0.0680 	 0.2921 	 0.9008
[2020/09/15 15:11:22] - 167 	 10.4 	 	 0.0660 	 0.2931 	 0.8994
[2020/09/15 15:11:32] - 168 	 10.4 	 	 0.0640 	 0.2895 	 0.9004
[2020/09/15 15:11:43] - 169 	 10.4 	 	 0.0620 	 0.2792 	 0.9031
[2020/09/15 15:11:53] - 170 	 10.4 	 	 0.0600 	 0.2751 	 0.9057
[2020/09/15 15:12:03] - 171 	 10.4 	 	 0.0580 	 0.2714 	 0.9060
[2020/09/15 15:12:14] - 172 	 10.4 	 	 0.0560 	 0.2588 	 0.9094
[2020/09/15 15:12:24] - 173 	 10.4 	 	 0.0540 	 0.2566 	 0.9116
[2020/09/15 15:12:35] - 174 	 10.4 	 	 0.0520 	 0.2528 	 0.9131
