[2020/09/02 17:18:00] - {'architecture': 'resnet18', 'data_path': '~/.fastai/data', 'ckpt_path': './', 'ckpt_name': 'resnet18_np_16', 'mean': [0.4914, 0.4822, 0.4465], 'std': [0.2471, 0.2435, 0.2616], 'epochs': 200, 'batch_size': 128, 'eval_freq': 100, 'workers': 2, 'lr_max': 0.2, 'lr_min': 0.0, 'momentum': 0.9, 'weight_decay': 0.0005, 'opt_level': 'O1', 'loss_scale': 1.0, 'master_weights': False, 'lr_schedule': 'cyclic', 'defense': 'NP', 'block_size': 16, 'height': 32, 'width': 32, 'password': 'password', 'work_path': 'experiments/resnet18_np_16', 'seed': 42}
[2020/09/02 17:18:04] - Epoch 	 Seconds 	 LR 	 	 Train Loss 	 Train Acc
[2020/09/02 17:28:36] - 56 	 11.1 	 	 0.1120 	 0.4163 	 0.8554
[2020/09/02 17:28:47] - 57 	 11.1 	 	 0.1140 	 0.4155 	 0.8536
[2020/09/02 17:28:59] - 58 	 11.2 	 	 0.1160 	 0.4191 	 0.8533
[2020/09/02 17:29:10] - 59 	 11.2 	 	 0.1180 	 0.4210 	 0.8530
[2020/09/02 17:29:21] - 60 	 11.1 	 	 0.1200 	 0.4140 	 0.8563
[2020/09/02 17:29:32] - 61 	 11.2 	 	 0.1220 	 0.4244 	 0.8531
[2020/09/02 17:29:43] - 62 	 11.1 	 	 0.1240 	 0.4180 	 0.8555
[2020/09/02 17:29:54] - 63 	 11.1 	 	 0.1260 	 0.4206 	 0.8545
[2020/09/02 17:30:05] - 64 	 11.2 	 	 0.1280 	 0.4172 	 0.8556
[2020/09/02 17:30:17] - 65 	 11.1 	 	 0.1300 	 0.4225 	 0.8527
[2020/09/02 17:30:28] - 66 	 11.1 	 	 0.1320 	 0.4224 	 0.8527
[2020/09/02 17:30:39] - 67 	 11.4 	 	 0.1340 	 0.4244 	 0.8525
[2020/09/02 17:30:50] - 68 	 11.1 	 	 0.1360 	 0.4262 	 0.8521
[2020/09/02 17:31:01] - 69 	 11.1 	 	 0.1380 	 0.4189 	 0.8546
[2020/09/02 17:31:12] - 70 	 11.1 	 	 0.1400 	 0.4237 	 0.8527
[2020/09/02 17:31:23] - 71 	 11.1 	 	 0.1420 	 0.4301 	 0.8502
[2020/09/02 17:31:35] - 72 	 11.3 	 	 0.1440 	 0.4246 	 0.8535
[2020/09/02 17:31:46] - 73 	 11.2 	 	 0.1460 	 0.4224 	 0.8540
[2020/09/02 17:31:57] - 74 	 11.1 	 	 0.1480 	 0.4303 	 0.8509
[2020/09/02 17:32:08] - 75 	 11.1 	 	 0.1500 	 0.4333 	 0.8502
[2020/09/02 17:32:19] - 76 	 11.2 	 	 0.1520 	 0.4335 	 0.8487
[2020/09/02 17:32:30] - 77 	 11.1 	 	 0.1540 	 0.4329 	 0.8492
[2020/09/02 17:32:42] - 78 	 11.1 	 	 0.1560 	 0.4373 	 0.8492
[2020/09/02 17:32:53] - 79 	 11.1 	 	 0.1580 	 0.4310 	 0.8505
[2020/09/02 17:33:04] - 80 	 11.2 	 	 0.1600 	 0.4338 	 0.8501
[2020/09/02 17:33:15] - 81 	 11.1 	 	 0.1620 	 0.4336 	 0.8504
[2020/09/02 17:33:26] - 82 	 11.1 	 	 0.1640 	 0.4325 	 0.8496
[2020/09/02 17:33:37] - 83 	 11.5 	 	 0.1660 	 0.4354 	 0.8508
[2020/09/02 17:33:48] - 84 	 11.1 	 	 0.1680 	 0.4406 	 0.8470
[2020/09/02 17:34:00] - 85 	 11.1 	 	 0.1700 	 0.4386 	 0.8474
[2020/09/02 17:34:11] - 86 	 11.1 	 	 0.1720 	 0.4394 	 0.8491
[2020/09/02 17:34:22] - 87 	 11.2 	 	 0.1740 	 0.4438 	 0.8455
[2020/09/02 17:34:33] - 88 	 11.1 	 	 0.1760 	 0.4409 	 0.8467
[2020/09/02 17:34:44] - 89 	 11.1 	 	 0.1780 	 0.4430 	 0.8469
[2020/09/02 17:34:55] - 90 	 11.1 	 	 0.1800 	 0.4495 	 0.8437
[2020/09/02 17:35:06] - 91 	 11.1 	 	 0.1820 	 0.4461 	 0.8461
[2020/09/02 17:35:17] - 92 	 11.1 	 	 0.1840 	 0.4460 	 0.8474
[2020/09/02 17:35:28] - 93 	 11.1 	 	 0.1860 	 0.4491 	 0.8454
[2020/09/02 17:35:40] - 94 	 11.1 	 	 0.1880 	 0.4491 	 0.8446
[2020/09/02 17:35:51] - 95 	 11.1 	 	 0.1900 	 0.4515 	 0.8433
[2020/09/02 17:36:02] - 96 	 11.1 	 	 0.1920 	 0.4505 	 0.8449
[2020/09/02 17:36:13] - 97 	 11.1 	 	 0.1940 	 0.4484 	 0.8452
[2020/09/02 17:36:24] - 98 	 11.1 	 	 0.1960 	 0.4502 	 0.8450
[2020/09/02 17:36:35] - 99 	 11.1 	 	 0.1980 	 0.4513 	 0.8432
[2020/09/02 17:36:46] - 100 	 11.1 	 	 0.2000 	 0.4488 	 0.8448
[2020/09/02 17:36:47] - == Test loss: 0.6853, Test acc: 0.7794
[2020/09/02 17:37:04] - 101 	 11.1 	 	 0.1980 	 0.4541 	 0.8430
[2020/09/02 17:37:15] - 102 	 11.1 	 	 0.1960 	 0.4495 	 0.8454
[2020/09/02 17:37:27] - 103 	 11.1 	 	 0.1940 	 0.4490 	 0.8459
[2020/09/02 17:37:38] - 104 	 11.0 	 	 0.1920 	 0.4486 	 0.8448
[2020/09/02 17:37:49] - 105 	 11.2 	 	 0.1900 	 0.4440 	 0.8462
[2020/09/02 17:38:00] - 106 	 11.1 	 	 0.1880 	 0.4390 	 0.8477
[2020/09/02 17:38:11] - 107 	 11.2 	 	 0.1860 	 0.4426 	 0.8472
[2020/09/02 17:38:22] - 108 	 11.2 	 	 0.1840 	 0.4384 	 0.8493
[2020/09/02 17:38:33] - 109 	 11.1 	 	 0.1820 	 0.4370 	 0.8491
[2020/09/02 17:38:44] - 110 	 11.1 	 	 0.1800 	 0.4392 	 0.8477
[2020/09/02 17:38:56] - 111 	 11.8 	 	 0.1780 	 0.4351 	 0.8507
[2020/09/02 17:39:07] - 112 	 11.1 	 	 0.1760 	 0.4329 	 0.8518
[2020/09/02 17:39:18] - 113 	 11.1 	 	 0.1740 	 0.4297 	 0.8511
[2020/09/02 17:39:30] - 114 	 11.2 	 	 0.1720 	 0.4298 	 0.8510
[2020/09/02 17:39:41] - 115 	 11.1 	 	 0.1700 	 0.4206 	 0.8561
[2020/09/02 17:39:52] - 116 	 11.1 	 	 0.1680 	 0.4239 	 0.8523
[2020/09/02 17:40:03] - 117 	 11.1 	 	 0.1660 	 0.4210 	 0.8536
[2020/09/02 17:40:14] - 118 	 11.1 	 	 0.1640 	 0.4197 	 0.8548
[2020/09/02 17:40:25] - 119 	 11.1 	 	 0.1620 	 0.4173 	 0.8556
[2020/09/02 17:40:36] - 120 	 11.1 	 	 0.1600 	 0.4166 	 0.8554
[2020/09/02 17:40:47] - 121 	 11.2 	 	 0.1580 	 0.4141 	 0.8573
[2020/09/02 17:40:59] - 122 	 11.3 	 	 0.1560 	 0.4083 	 0.8604
[2020/09/02 17:41:10] - 123 	 11.1 	 	 0.1540 	 0.4124 	 0.8590
[2020/09/02 17:41:21] - 124 	 11.5 	 	 0.1520 	 0.4111 	 0.8569
[2020/09/02 17:41:32] - 125 	 11.1 	 	 0.1500 	 0.3997 	 0.8607
[2020/09/02 17:41:44] - 126 	 11.1 	 	 0.1480 	 0.4000 	 0.8607
[2020/09/02 17:41:55] - 127 	 11.3 	 	 0.1460 	 0.3962 	 0.8627
[2020/09/02 17:42:06] - 128 	 11.1 	 	 0.1440 	 0.3927 	 0.8642
[2020/09/02 17:42:17] - 129 	 11.2 	 	 0.1420 	 0.3948 	 0.8645
[2020/09/02 17:42:28] - 130 	 11.1 	 	 0.1400 	 0.3935 	 0.8653
[2020/09/02 17:42:39] - 131 	 11.1 	 	 0.1380 	 0.3887 	 0.8638
[2020/09/02 17:42:50] - 132 	 11.1 	 	 0.1360 	 0.3832 	 0.8666
[2020/09/02 17:43:02] - 133 	 11.3 	 	 0.1340 	 0.3847 	 0.8664
[2020/09/02 17:43:13] - 134 	 11.1 	 	 0.1320 	 0.3816 	 0.8681
[2020/09/02 17:43:24] - 135 	 11.1 	 	 0.1300 	 0.3849 	 0.8673
[2020/09/02 17:43:35] - 136 	 11.2 	 	 0.1280 	 0.3762 	 0.8684
[2020/09/02 17:43:46] - 137 	 11.1 	 	 0.1260 	 0.3688 	 0.8735
[2020/09/02 17:43:57] - 138 	 11.1 	 	 0.1240 	 0.3789 	 0.8694
[2020/09/02 17:44:08] - 139 	 11.0 	 	 0.1220 	 0.3691 	 0.8723
[2020/09/02 17:44:20] - 140 	 11.2 	 	 0.1200 	 0.3682 	 0.8720
[2020/09/02 17:44:31] - 141 	 11.2 	 	 0.1180 	 0.3679 	 0.8721
[2020/09/02 17:44:42] - 142 	 11.1 	 	 0.1160 	 0.3586 	 0.8747
[2020/09/02 17:44:53] - 143 	 11.1 	 	 0.1140 	 0.3634 	 0.8720
[2020/09/02 17:45:04] - 144 	 11.4 	 	 0.1120 	 0.3544 	 0.8776
[2020/09/02 17:45:15] - 145 	 11.1 	 	 0.1100 	 0.3545 	 0.8779
[2020/09/02 17:45:27] - 146 	 11.2 	 	 0.1080 	 0.3470 	 0.8808
[2020/09/02 17:45:38] - 147 	 11.1 	 	 0.1060 	 0.3441 	 0.8825
[2020/09/02 17:45:49] - 148 	 11.1 	 	 0.1040 	 0.3404 	 0.8820
[2020/09/02 17:46:00] - 149 	 11.1 	 	 0.1020 	 0.3388 	 0.8821
[2020/09/02 17:46:11] - 150 	 11.1 	 	 0.1000 	 0.3350 	 0.8838
[2020/09/02 17:46:22] - 151 	 11.2 	 	 0.0980 	 0.3290 	 0.8861
[2020/09/02 17:46:33] - 152 	 11.2 	 	 0.0960 	 0.3333 	 0.8836
[2020/09/02 17:46:44] - 153 	 11.1 	 	 0.0940 	 0.3295 	 0.8859
[2020/09/02 17:46:56] - 154 	 11.1 	 	 0.0920 	 0.3239 	 0.8883
[2020/09/02 17:47:07] - 155 	 11.1 	 	 0.0900 	 0.3161 	 0.8883
[2020/09/02 17:47:18] - 156 	 11.1 	 	 0.0880 	 0.3192 	 0.8907
[2020/09/02 17:47:29] - 157 	 11.1 	 	 0.0860 	 0.3164 	 0.8904
[2020/09/02 17:47:40] - 158 	 11.3 	 	 0.0840 	 0.3099 	 0.8922
[2020/09/02 17:47:51] - 159 	 11.1 	 	 0.0820 	 0.3076 	 0.8931
[2020/09/02 17:48:02] - 160 	 11.2 	 	 0.0800 	 0.3048 	 0.8943
[2020/09/02 17:48:13] - 161 	 11.1 	 	 0.0780 	 0.2974 	 0.8954
[2020/09/02 17:48:25] - 162 	 11.1 	 	 0.0760 	 0.2935 	 0.8990
[2020/09/02 17:48:36] - 163 	 11.1 	 	 0.0740 	 0.2862 	 0.9022
[2020/09/02 17:48:47] - 164 	 11.1 	 	 0.0720 	 0.2830 	 0.9021
[2020/09/02 17:48:58] - 165 	 11.1 	 	 0.0700 	 0.2807 	 0.9033
[2020/09/02 17:49:09] - 166 	 11.1 	 	 0.0680 	 0.2764 	 0.9040
[2020/09/02 17:49:20] - 167 	 11.1 	 	 0.0660 	 0.2691 	 0.9074
[2020/09/02 17:49:31] - 168 	 11.1 	 	 0.0640 	 0.2638 	 0.9076
[2020/09/02 17:49:42] - 169 	 11.2 	 	 0.0620 	 0.2578 	 0.9091
[2020/09/02 17:49:53] - 170 	 11.1 	 	 0.0600 	 0.2550 	 0.9112
[2020/09/02 17:50:05] - 171 	 11.2 	 	 0.0580 	 0.2501 	 0.9131
[2020/09/02 17:50:16] - 172 	 11.1 	 	 0.0560 	 0.2439 	 0.9160
[2020/09/02 17:50:27] - 173 	 11.1 	 	 0.0540 	 0.2375 	 0.9176
[2020/09/02 17:50:38] - 174 	 11.1 	 	 0.0520 	 0.2326 	 0.9203
[2020/09/02 17:50:49] - 175 	 11.1 	 	 0.0500 	 0.2240 	 0.9228
[2020/09/02 17:51:00] - 176 	 11.2 	 	 0.0480 	 0.2213 	 0.9226
[2020/09/02 17:51:11] - 177 	 11.2 	 	 0.0460 	 0.2125 	 0.9260
[2020/09/02 17:51:22] - 178 	 11.0 	 	 0.0440 	 0.2033 	 0.9293
[2020/09/02 17:51:34] - 179 	 11.4 	 	 0.0420 	 0.2002 	 0.9299
[2020/09/02 17:51:45] - 180 	 11.1 	 	 0.0400 	 0.1881 	 0.9324
[2020/09/02 17:51:56] - 181 	 11.1 	 	 0.0380 	 0.1810 	 0.9376
[2020/09/02 17:52:07] - 182 	 11.2 	 	 0.0360 	 0.1731 	 0.9403
[2020/09/02 17:52:19] - 183 	 11.2 	 	 0.0340 	 0.1655 	 0.9441
[2020/09/02 17:52:30] - 184 	 11.1 	 	 0.0320 	 0.1537 	 0.9481
[2020/09/02 17:52:41] - 185 	 11.2 	 	 0.0300 	 0.1539 	 0.9458
[2020/09/02 17:52:52] - 186 	 11.1 	 	 0.0280 	 0.1348 	 0.9540
[2020/09/02 17:53:03] - 187 	 11.1 	 	 0.0260 	 0.1284 	 0.9558
[2020/09/02 17:53:14] - 188 	 11.1 	 	 0.0240 	 0.1147 	 0.9615
[2020/09/02 17:53:25] - 189 	 11.1 	 	 0.0220 	 0.1017 	 0.9656
[2020/09/02 17:53:36] - 190 	 11.2 	 	 0.0200 	 0.0893 	 0.9693
[2020/09/02 17:53:51] - 191 	 14.9 	 	 0.0180 	 0.0810 	 0.9721
[2020/09/02 17:54:02] - 192 	 11.1 	 	 0.0160 	 0.0716 	 0.9757
[2020/09/02 17:54:14] - 193 	 11.2 	 	 0.0140 	 0.0566 	 0.9816
[2020/09/02 17:54:25] - 194 	 11.0 	 	 0.0120 	 0.0418 	 0.9869
[2020/09/02 17:54:36] - 195 	 11.7 	 	 0.0100 	 0.0292 	 0.9916
[2020/09/02 17:54:48] - 196 	 11.1 	 	 0.0080 	 0.0232 	 0.9936
[2020/09/02 17:54:59] - 197 	 11.1 	 	 0.0060 	 0.0158 	 0.9960
[2020/09/02 17:55:10] - 198 	 11.3 	 	 0.0040 	 0.0115 	 0.9976
[2020/09/02 17:55:24] - 199 	 14.1 	 	 0.0020 	 0.0094 	 0.9981
[2020/09/02 17:55:35] - 200 	 11.1 	 	 0.0000 	 0.0077 	 0.9987
[2020/09/02 17:55:36] - == Test loss: 0.2827, Test acc: 0.9268
[2020/09/02 17:55:38] - == Training Finished. best_test_acc: 0.9268 ==
[2020/09/02 17:55:38] - == Total training time: 37.5751 minutes ==
