[2020/08/28 16:56:11] - {'architecture': 'resnet18', 'data_path': '~/.fastai/data', 'ckpt_path': './', 'ckpt_name': 'resnet18_shuffle_2', 'mean': [0.4914, 0.4822, 0.4465], 'std': [0.2471, 0.2435, 0.2616], 'epochs': 200, 'batch_size': 128, 'eval_freq': 100, 'workers': 2, 'lr_max': 0.2, 'lr_min': 0.0, 'momentum': 0.9, 'weight_decay': 0.0005, 'opt_level': 'O1', 'loss_scale': 1.0, 'master_weights': False, 'lr_schedule': 'cyclic', 'defense': 'Shuffle', 'block_size': 2, 'height': 32, 'width': 32, 'password': 'password', 'work_path': 'experiments/resnet18_shuffle_2/', 'seed': 42}
[2020/08/28 16:56:14] - Epoch 	 Seconds 	 LR 	 	 Train Loss 	 Train Acc
[2020/08/28 16:58:39] - 13 	 10.9 	 	 0.0260 	 0.3911 	 0.8635
[2020/08/28 16:58:50] - 14 	 10.9 	 	 0.0280 	 0.3642 	 0.8748
[2020/08/28 16:59:00] - 15 	 10.9 	 	 0.0300 	 0.3523 	 0.8778
[2020/08/28 16:59:11] - 16 	 10.9 	 	 0.0320 	 0.3398 	 0.8822
[2020/08/28 16:59:22] - 17 	 10.9 	 	 0.0340 	 0.3309 	 0.8865
[2020/08/28 16:59:33] - 18 	 10.9 	 	 0.0360 	 0.3183 	 0.8880
[2020/08/28 16:59:44] - 19 	 10.9 	 	 0.0380 	 0.3039 	 0.8949
[2020/08/28 16:59:55] - 20 	 10.9 	 	 0.0400 	 0.3014 	 0.8930
[2020/08/28 17:00:06] - 21 	 10.9 	 	 0.0420 	 0.2853 	 0.9011
[2020/08/28 17:00:17] - 22 	 10.9 	 	 0.0440 	 0.2821 	 0.9016
[2020/08/28 17:00:28] - 23 	 10.9 	 	 0.0460 	 0.2848 	 0.9014
[2020/08/28 17:00:39] - 24 	 11.0 	 	 0.0480 	 0.2697 	 0.9070
[2020/08/28 17:00:49] - 25 	 10.9 	 	 0.0500 	 0.2712 	 0.9067
[2020/08/28 17:01:00] - 26 	 10.9 	 	 0.0520 	 0.2688 	 0.9066
[2020/08/28 17:01:11] - 27 	 10.9 	 	 0.0540 	 0.2675 	 0.9077
[2020/08/28 17:01:22] - 28 	 10.9 	 	 0.0560 	 0.2610 	 0.9110
[2020/08/28 17:01:33] - 29 	 10.9 	 	 0.0580 	 0.2666 	 0.9088
[2020/08/28 17:01:44] - 30 	 10.9 	 	 0.0600 	 0.2671 	 0.9082
[2020/08/28 17:01:55] - 31 	 10.9 	 	 0.0620 	 0.2627 	 0.9094
[2020/08/28 17:02:06] - 32 	 10.9 	 	 0.0640 	 0.2724 	 0.9058
[2020/08/28 17:02:16] - 33 	 10.9 	 	 0.0660 	 0.2706 	 0.9065
[2020/08/28 17:02:27] - 34 	 10.9 	 	 0.0680 	 0.2747 	 0.9063
[2020/08/28 17:02:38] - 35 	 10.9 	 	 0.0700 	 0.2654 	 0.9093
[2020/08/28 17:02:49] - 36 	 10.9 	 	 0.0720 	 0.2776 	 0.9041
[2020/08/28 17:03:00] - 37 	 10.9 	 	 0.0740 	 0.2730 	 0.9056
[2020/08/28 17:03:11] - 38 	 10.9 	 	 0.0760 	 0.2727 	 0.9058
[2020/08/28 17:03:22] - 39 	 10.9 	 	 0.0780 	 0.2723 	 0.9049
[2020/08/28 17:03:33] - 40 	 10.9 	 	 0.0800 	 0.2789 	 0.9032
[2020/08/28 17:03:44] - 41 	 10.9 	 	 0.0820 	 0.2837 	 0.9029
[2020/08/28 17:03:54] - 42 	 10.9 	 	 0.0840 	 0.2694 	 0.9090
[2020/08/28 17:04:05] - 43 	 10.9 	 	 0.0860 	 0.2815 	 0.9020
[2020/08/28 17:04:16] - 44 	 10.9 	 	 0.0880 	 0.2773 	 0.9047
[2020/08/28 17:04:27] - 45 	 10.9 	 	 0.0900 	 0.2829 	 0.9032
[2020/08/28 17:04:38] - 46 	 10.9 	 	 0.0920 	 0.2763 	 0.9052
[2020/08/28 17:04:49] - 47 	 10.9 	 	 0.0940 	 0.2841 	 0.9024
[2020/08/28 17:05:00] - 48 	 10.8 	 	 0.0960 	 0.2788 	 0.9039
[2020/08/28 17:05:11] - 49 	 10.9 	 	 0.0980 	 0.2826 	 0.9034
[2020/08/28 17:05:21] - 50 	 10.9 	 	 0.1000 	 0.2804 	 0.9050
[2020/08/28 17:05:32] - 51 	 10.9 	 	 0.1020 	 0.2866 	 0.9018
[2020/08/28 17:05:43] - 52 	 10.9 	 	 0.1040 	 0.2893 	 0.9012
[2020/08/28 17:05:54] - 53 	 10.9 	 	 0.1060 	 0.2871 	 0.9027
[2020/08/28 17:06:05] - 54 	 10.9 	 	 0.1080 	 0.2924 	 0.8995
[2020/08/28 17:06:16] - 55 	 10.9 	 	 0.1100 	 0.2869 	 0.9020
[2020/08/28 17:06:27] - 56 	 10.9 	 	 0.1120 	 0.2918 	 0.9007
[2020/08/28 17:06:38] - 57 	 10.9 	 	 0.1140 	 0.2911 	 0.9008
[2020/08/28 17:06:49] - 58 	 10.9 	 	 0.1160 	 0.2952 	 0.8985
[2020/08/28 17:07:00] - 59 	 10.9 	 	 0.1180 	 0.2936 	 0.9015
[2020/08/28 17:07:10] - 60 	 10.9 	 	 0.1200 	 0.2959 	 0.8987
[2020/08/28 17:07:21] - 61 	 10.9 	 	 0.1220 	 0.2988 	 0.8981
[2020/08/28 17:07:32] - 62 	 10.9 	 	 0.1240 	 0.2890 	 0.9012
[2020/08/28 17:07:43] - 63 	 10.9 	 	 0.1260 	 0.2952 	 0.9008
[2020/08/28 17:07:54] - 64 	 10.9 	 	 0.1280 	 0.2978 	 0.8974
[2020/08/28 17:08:05] - 65 	 10.8 	 	 0.1300 	 0.2995 	 0.8980
[2020/08/28 17:08:16] - 66 	 10.9 	 	 0.1320 	 0.3013 	 0.8966
[2020/08/28 17:08:27] - 67 	 10.9 	 	 0.1340 	 0.3007 	 0.8977
[2020/08/28 17:08:37] - 68 	 10.9 	 	 0.1360 	 0.3033 	 0.8974
[2020/08/28 17:08:48] - 69 	 10.9 	 	 0.1380 	 0.3047 	 0.8965
[2020/08/28 17:08:59] - 70 	 10.9 	 	 0.1400 	 0.3011 	 0.8989
[2020/08/28 17:09:10] - 71 	 10.9 	 	 0.1420 	 0.3011 	 0.8968
[2020/08/28 17:09:21] - 72 	 10.9 	 	 0.1440 	 0.3082 	 0.8960
[2020/08/28 17:09:32] - 73 	 10.9 	 	 0.1460 	 0.3010 	 0.8972
[2020/08/28 17:09:43] - 74 	 10.9 	 	 0.1480 	 0.3066 	 0.8956
[2020/08/28 17:09:54] - 75 	 10.9 	 	 0.1500 	 0.3082 	 0.8939
[2020/08/28 17:10:04] - 76 	 10.8 	 	 0.1520 	 0.3082 	 0.8953
[2020/08/28 17:10:15] - 77 	 10.9 	 	 0.1540 	 0.3133 	 0.8925
[2020/08/28 17:10:26] - 78 	 10.9 	 	 0.1560 	 0.3078 	 0.8939
[2020/08/28 17:10:37] - 79 	 10.9 	 	 0.1580 	 0.3115 	 0.8937
[2020/08/28 17:10:48] - 80 	 10.9 	 	 0.1600 	 0.3086 	 0.8938
[2020/08/28 17:10:59] - 81 	 10.9 	 	 0.1620 	 0.3147 	 0.8916
[2020/08/28 17:11:10] - 82 	 10.9 	 	 0.1640 	 0.3135 	 0.8927
[2020/08/28 17:11:20] - 83 	 10.9 	 	 0.1660 	 0.3145 	 0.8928
[2020/08/28 17:11:31] - 84 	 10.9 	 	 0.1680 	 0.3167 	 0.8926
[2020/08/28 17:11:42] - 85 	 10.9 	 	 0.1700 	 0.3142 	 0.8923
[2020/08/28 17:11:53] - 86 	 10.9 	 	 0.1720 	 0.3184 	 0.8911
[2020/08/28 17:12:04] - 87 	 10.8 	 	 0.1740 	 0.3171 	 0.8916
[2020/08/28 17:12:15] - 88 	 10.9 	 	 0.1760 	 0.3145 	 0.8918
[2020/08/28 17:12:26] - 89 	 10.9 	 	 0.1780 	 0.3253 	 0.8892
[2020/08/28 17:12:37] - 90 	 10.8 	 	 0.1800 	 0.3190 	 0.8913
[2020/08/28 17:12:47] - 91 	 10.9 	 	 0.1820 	 0.3208 	 0.8910
[2020/08/28 17:12:58] - 92 	 10.8 	 	 0.1840 	 0.3259 	 0.8889
[2020/08/28 17:13:09] - 93 	 10.8 	 	 0.1860 	 0.3248 	 0.8895
[2020/08/28 17:13:20] - 94 	 10.9 	 	 0.1880 	 0.3227 	 0.8897
[2020/08/28 17:13:31] - 95 	 10.9 	 	 0.1900 	 0.3239 	 0.8900
[2020/08/28 17:13:42] - 96 	 10.9 	 	 0.1920 	 0.3267 	 0.8889
[2020/08/28 17:13:53] - 97 	 10.9 	 	 0.1940 	 0.3257 	 0.8877
[2020/08/28 17:14:04] - 98 	 10.9 	 	 0.1960 	 0.3272 	 0.8881
[2020/08/28 17:14:14] - 99 	 10.9 	 	 0.1980 	 0.3277 	 0.8888
[2020/08/28 17:14:25] - 100 	 10.8 	 	 0.2000 	 0.3261 	 0.8891
[2020/08/28 17:14:26] - == Test loss: 0.6136, Test acc: 0.8100
[2020/08/28 17:14:39] - 101 	 10.9 	 	 0.1980 	 0.3279 	 0.8886
[2020/08/28 17:14:49] - 102 	 10.9 	 	 0.1960 	 0.3262 	 0.8883
[2020/08/28 17:15:00] - 103 	 10.8 	 	 0.1940 	 0.3279 	 0.8879
[2020/08/28 17:15:11] - 104 	 10.9 	 	 0.1920 	 0.3218 	 0.8892
[2020/08/28 17:15:22] - 105 	 10.8 	 	 0.1900 	 0.3244 	 0.8905
[2020/08/28 17:15:33] - 106 	 10.9 	 	 0.1880 	 0.3251 	 0.8898
[2020/08/28 17:15:44] - 107 	 10.8 	 	 0.1860 	 0.3208 	 0.8900
[2020/08/28 17:15:55] - 108 	 10.8 	 	 0.1840 	 0.3190 	 0.8916
[2020/08/28 17:16:05] - 109 	 10.9 	 	 0.1820 	 0.3223 	 0.8920
[2020/08/28 17:16:16] - 110 	 10.9 	 	 0.1800 	 0.3202 	 0.8908
[2020/08/28 17:16:27] - 111 	 10.9 	 	 0.1780 	 0.3127 	 0.8920
[2020/08/28 17:16:38] - 112 	 10.9 	 	 0.1760 	 0.3161 	 0.8924
[2020/08/28 17:16:49] - 113 	 10.9 	 	 0.1740 	 0.3154 	 0.8924
[2020/08/28 17:17:00] - 114 	 10.9 	 	 0.1720 	 0.3163 	 0.8931
[2020/08/28 17:17:11] - 115 	 10.9 	 	 0.1700 	 0.3107 	 0.8950
[2020/08/28 17:17:22] - 116 	 10.9 	 	 0.1680 	 0.3053 	 0.8954
[2020/08/28 17:17:32] - 117 	 10.9 	 	 0.1660 	 0.3074 	 0.8961
[2020/08/28 17:17:43] - 118 	 10.9 	 	 0.1640 	 0.3072 	 0.8958
[2020/08/28 17:17:54] - 119 	 10.9 	 	 0.1620 	 0.3017 	 0.8958
[2020/08/28 17:18:05] - 120 	 10.8 	 	 0.1600 	 0.3026 	 0.8957
[2020/08/28 17:18:16] - 121 	 10.9 	 	 0.1580 	 0.3046 	 0.8958
[2020/08/28 17:18:27] - 122 	 10.9 	 	 0.1560 	 0.3026 	 0.8945
[2020/08/28 17:18:38] - 123 	 10.9 	 	 0.1540 	 0.2943 	 0.9003
[2020/08/28 17:18:49] - 124 	 10.9 	 	 0.1520 	 0.2987 	 0.8996
[2020/08/28 17:18:59] - 125 	 10.8 	 	 0.1500 	 0.2939 	 0.8995
[2020/08/28 17:19:10] - 126 	 10.8 	 	 0.1480 	 0.2991 	 0.8976
[2020/08/28 17:19:21] - 127 	 10.9 	 	 0.1460 	 0.2931 	 0.8997
[2020/08/28 17:19:32] - 128 	 10.9 	 	 0.1440 	 0.2942 	 0.9005
[2020/08/28 17:19:43] - 129 	 10.9 	 	 0.1420 	 0.2878 	 0.9021
[2020/08/28 17:19:54] - 130 	 10.9 	 	 0.1400 	 0.2824 	 0.9045
[2020/08/28 17:20:05] - 131 	 10.9 	 	 0.1380 	 0.2847 	 0.9031
[2020/08/28 17:20:16] - 132 	 10.9 	 	 0.1360 	 0.2841 	 0.9033
[2020/08/28 17:20:26] - 133 	 10.8 	 	 0.1340 	 0.2772 	 0.9060
[2020/08/28 17:20:37] - 134 	 10.9 	 	 0.1320 	 0.2767 	 0.9060
[2020/08/28 17:20:48] - 135 	 10.9 	 	 0.1300 	 0.2773 	 0.9057
[2020/08/28 17:20:59] - 136 	 10.9 	 	 0.1280 	 0.2756 	 0.9053
[2020/08/28 17:21:10] - 137 	 10.9 	 	 0.1260 	 0.2719 	 0.9060
[2020/08/28 17:21:21] - 138 	 10.9 	 	 0.1240 	 0.2760 	 0.9058
[2020/08/28 17:21:32] - 139 	 10.9 	 	 0.1220 	 0.2694 	 0.9076
[2020/08/28 17:21:42] - 140 	 10.9 	 	 0.1200 	 0.2676 	 0.9094
[2020/08/28 17:21:53] - 141 	 10.9 	 	 0.1180 	 0.2661 	 0.9093
[2020/08/28 17:22:04] - 142 	 10.8 	 	 0.1160 	 0.2671 	 0.9081
[2020/08/28 17:22:15] - 143 	 10.9 	 	 0.1140 	 0.2629 	 0.9092
[2020/08/28 17:22:26] - 144 	 10.9 	 	 0.1120 	 0.2610 	 0.9118
[2020/08/28 17:22:37] - 145 	 10.9 	 	 0.1100 	 0.2539 	 0.9136
[2020/08/28 17:22:48] - 146 	 10.9 	 	 0.1080 	 0.2572 	 0.9130
[2020/08/28 17:22:59] - 147 	 10.9 	 	 0.1060 	 0.2535 	 0.9136
[2020/08/28 17:23:09] - 148 	 10.9 	 	 0.1040 	 0.2472 	 0.9165
[2020/08/28 17:23:20] - 149 	 10.9 	 	 0.1020 	 0.2457 	 0.9174
[2020/08/28 17:23:31] - 150 	 10.9 	 	 0.1000 	 0.2479 	 0.9162
[2020/08/28 17:23:42] - 151 	 10.9 	 	 0.0980 	 0.2414 	 0.9183
[2020/08/28 17:23:53] - 152 	 10.9 	 	 0.0960 	 0.2372 	 0.9196
[2020/08/28 17:24:04] - 153 	 10.9 	 	 0.0940 	 0.2363 	 0.9201
[2020/08/28 17:24:15] - 154 	 10.9 	 	 0.0920 	 0.2389 	 0.9177
[2020/08/28 17:24:25] - 155 	 10.9 	 	 0.0900 	 0.2356 	 0.9212
[2020/08/28 17:24:36] - 156 	 10.8 	 	 0.0880 	 0.2303 	 0.9213
[2020/08/28 17:24:47] - 157 	 10.9 	 	 0.0860 	 0.2325 	 0.9195
[2020/08/28 17:24:58] - 158 	 10.9 	 	 0.0840 	 0.2263 	 0.9228
[2020/08/28 17:25:09] - 159 	 10.9 	 	 0.0820 	 0.2153 	 0.9265
[2020/08/28 17:25:20] - 160 	 10.9 	 	 0.0800 	 0.2158 	 0.9274
[2020/08/28 17:25:31] - 161 	 10.9 	 	 0.0780 	 0.2135 	 0.9280
[2020/08/28 17:25:42] - 162 	 10.9 	 	 0.0760 	 0.2119 	 0.9280
[2020/08/28 17:25:52] - 163 	 10.9 	 	 0.0740 	 0.2091 	 0.9284
[2020/08/28 17:26:03] - 164 	 10.8 	 	 0.0720 	 0.1980 	 0.9325
[2020/08/28 17:26:14] - 165 	 10.8 	 	 0.0700 	 0.2054 	 0.9304
[2020/08/28 17:26:25] - 166 	 10.9 	 	 0.0680 	 0.1961 	 0.9340
[2020/08/28 17:26:36] - 167 	 10.9 	 	 0.0660 	 0.1937 	 0.9338
[2020/08/28 17:26:47] - 168 	 10.9 	 	 0.0640 	 0.1904 	 0.9359
[2020/08/28 17:26:58] - 169 	 10.8 	 	 0.0620 	 0.1851 	 0.9364
[2020/08/28 17:27:08] - 170 	 10.9 	 	 0.0600 	 0.1846 	 0.9371
[2020/08/28 17:27:19] - 171 	 10.9 	 	 0.0580 	 0.1761 	 0.9403
[2020/08/28 17:27:30] - 172 	 10.9 	 	 0.0560 	 0.1756 	 0.9391
[2020/08/28 17:27:41] - 173 	 10.9 	 	 0.0540 	 0.1713 	 0.9413
[2020/08/28 17:27:52] - 174 	 10.9 	 	 0.0520 	 0.1686 	 0.9415
[2020/08/28 17:28:03] - 175 	 10.9 	 	 0.0500 	 0.1635 	 0.9445
[2020/08/28 17:28:14] - 176 	 10.9 	 	 0.0480 	 0.1558 	 0.9475
[2020/08/28 17:28:25] - 177 	 10.9 	 	 0.0460 	 0.1477 	 0.9496
[2020/08/28 17:28:35] - 178 	 10.9 	 	 0.0440 	 0.1433 	 0.9522
[2020/08/28 17:28:46] - 179 	 10.9 	 	 0.0420 	 0.1411 	 0.9515
[2020/08/28 17:28:57] - 180 	 10.8 	 	 0.0400 	 0.1391 	 0.9520
[2020/08/28 17:29:08] - 181 	 10.9 	 	 0.0380 	 0.1285 	 0.9563
[2020/08/28 17:29:19] - 182 	 10.9 	 	 0.0360 	 0.1183 	 0.9599
[2020/08/28 17:29:30] - 183 	 10.9 	 	 0.0340 	 0.1165 	 0.9601
[2020/08/28 17:29:41] - 184 	 10.8 	 	 0.0320 	 0.1135 	 0.9615
[2020/08/28 17:29:51] - 185 	 10.9 	 	 0.0300 	 0.1042 	 0.9647
[2020/08/28 17:30:02] - 186 	 10.9 	 	 0.0280 	 0.0991 	 0.9656
[2020/08/28 17:30:13] - 187 	 10.9 	 	 0.0260 	 0.0884 	 0.9696
[2020/08/28 17:30:24] - 188 	 10.9 	 	 0.0240 	 0.0812 	 0.9727
[2020/08/28 17:30:35] - 189 	 10.9 	 	 0.0220 	 0.0696 	 0.9763
[2020/08/28 17:30:46] - 190 	 10.9 	 	 0.0200 	 0.0636 	 0.9789
[2020/08/28 17:30:57] - 191 	 10.9 	 	 0.0180 	 0.0549 	 0.9819
[2020/08/28 17:31:08] - 192 	 10.8 	 	 0.0160 	 0.0473 	 0.9843
[2020/08/28 17:31:18] - 193 	 10.9 	 	 0.0140 	 0.0380 	 0.9879
[2020/08/28 17:31:29] - 194 	 10.9 	 	 0.0120 	 0.0302 	 0.9903
[2020/08/28 17:31:40] - 195 	 10.9 	 	 0.0100 	 0.0234 	 0.9926
[2020/08/28 17:31:51] - 196 	 10.9 	 	 0.0080 	 0.0164 	 0.9952
[2020/08/28 17:32:02] - 197 	 10.9 	 	 0.0060 	 0.0100 	 0.9975
[2020/08/28 17:32:13] - 198 	 10.9 	 	 0.0040 	 0.0082 	 0.9980
[2020/08/28 17:32:24] - 199 	 10.9 	 	 0.0020 	 0.0062 	 0.9988
[2020/08/28 17:32:34] - 200 	 10.9 	 	 0.0000 	 0.0054 	 0.9990
[2020/08/28 17:32:35] - == Test loss: 0.2003, Test acc: 0.9477
[2020/08/28 17:32:37] - == Training Finished. best_test_acc: 0.9477 ==
[2020/08/28 17:32:37] - == Total training time: 36.3749 minutes ==
