[2020/08/28 17:37:19] - {'architecture': 'resnet18', 'data_path': '~/.fastai/data', 'ckpt_path': './', 'ckpt_name': 'resnet18_shuffle_4', 'mean': [0.4914, 0.4822, 0.4465], 'std': [0.2471, 0.2435, 0.2616], 'epochs': 200, 'batch_size': 128, 'eval_freq': 100, 'workers': 2, 'lr_max': 0.2, 'lr_min': 0.0, 'momentum': 0.9, 'weight_decay': 0.0005, 'opt_level': 'O1', 'loss_scale': 1.0, 'master_weights': False, 'lr_schedule': 'cyclic', 'defense': 'Shuffle', 'block_size': 4, 'height': 32, 'width': 32, 'password': 'password', 'work_path': 'experiments/resnet18_shuffle_4/', 'seed': 42}
[2020/08/28 17:37:23] - Epoch 	 Seconds 	 LR 	 	 Train Loss 	 Train Acc
[2020/08/28 17:45:58] - 47 	 10.9 	 	 0.0940 	 0.3722 	 0.8714
[2020/08/28 17:46:09] - 48 	 10.9 	 	 0.0960 	 0.3743 	 0.8692
[2020/08/28 17:46:20] - 49 	 10.9 	 	 0.0980 	 0.3738 	 0.8703
[2020/08/28 17:46:30] - 50 	 10.9 	 	 0.1000 	 0.3738 	 0.8716
[2020/08/28 17:46:41] - 51 	 10.9 	 	 0.1020 	 0.3760 	 0.8699
[2020/08/28 17:46:52] - 52 	 10.9 	 	 0.1040 	 0.3782 	 0.8691
[2020/08/28 17:47:03] - 53 	 10.9 	 	 0.1060 	 0.3764 	 0.8705
[2020/08/28 17:47:14] - 54 	 10.9 	 	 0.1080 	 0.3791 	 0.8694
[2020/08/28 17:47:25] - 55 	 10.9 	 	 0.1100 	 0.3780 	 0.8702
[2020/08/28 17:47:36] - 56 	 10.9 	 	 0.1120 	 0.3829 	 0.8682
[2020/08/28 17:47:47] - 57 	 10.9 	 	 0.1140 	 0.3803 	 0.8697
[2020/08/28 17:47:57] - 58 	 10.9 	 	 0.1160 	 0.3848 	 0.8681
[2020/08/28 17:48:08] - 59 	 10.9 	 	 0.1180 	 0.3854 	 0.8668
[2020/08/28 17:48:19] - 60 	 10.9 	 	 0.1200 	 0.3817 	 0.8699
[2020/08/28 17:48:30] - 61 	 10.9 	 	 0.1220 	 0.3869 	 0.8665
[2020/08/28 17:48:41] - 62 	 10.9 	 	 0.1240 	 0.3888 	 0.8676
[2020/08/28 17:48:52] - 63 	 10.9 	 	 0.1260 	 0.3896 	 0.8652
[2020/08/28 17:49:03] - 64 	 10.9 	 	 0.1280 	 0.3855 	 0.8676
[2020/08/28 17:49:14] - 65 	 10.9 	 	 0.1300 	 0.3886 	 0.8670
[2020/08/28 17:49:25] - 66 	 10.9 	 	 0.1320 	 0.3918 	 0.8646
[2020/08/28 17:49:36] - 67 	 10.9 	 	 0.1340 	 0.3947 	 0.8644
[2020/08/28 17:49:46] - 68 	 10.9 	 	 0.1360 	 0.3939 	 0.8642
[2020/08/28 17:49:57] - 69 	 10.9 	 	 0.1380 	 0.3901 	 0.8657
[2020/08/28 17:50:08] - 70 	 10.9 	 	 0.1400 	 0.4002 	 0.8619
[2020/08/28 17:50:19] - 71 	 10.9 	 	 0.1420 	 0.4010 	 0.8617
[2020/08/28 17:50:30] - 72 	 10.9 	 	 0.1440 	 0.3960 	 0.8634
[2020/08/28 17:50:41] - 73 	 10.9 	 	 0.1460 	 0.4006 	 0.8628
[2020/08/28 17:50:52] - 74 	 10.9 	 	 0.1480 	 0.4020 	 0.8605
[2020/08/28 17:51:03] - 75 	 10.9 	 	 0.1500 	 0.4037 	 0.8604
[2020/08/28 17:51:13] - 76 	 10.8 	 	 0.1520 	 0.3981 	 0.8631
[2020/08/28 17:51:24] - 77 	 10.9 	 	 0.1540 	 0.4035 	 0.8621
[2020/08/28 17:51:35] - 78 	 10.9 	 	 0.1560 	 0.4052 	 0.8621
[2020/08/28 17:51:46] - 79 	 10.9 	 	 0.1580 	 0.4062 	 0.8605
[2020/08/28 17:51:57] - 80 	 10.9 	 	 0.1600 	 0.4110 	 0.8585
[2020/08/28 17:52:08] - 81 	 10.9 	 	 0.1620 	 0.4072 	 0.8588
[2020/08/28 17:52:19] - 82 	 10.9 	 	 0.1640 	 0.4116 	 0.8599
[2020/08/28 17:52:30] - 83 	 10.9 	 	 0.1660 	 0.4156 	 0.8572
[2020/08/28 17:52:41] - 84 	 10.9 	 	 0.1680 	 0.4138 	 0.8570
[2020/08/28 17:52:51] - 85 	 10.9 	 	 0.1700 	 0.4152 	 0.8576
[2020/08/28 17:53:02] - 86 	 10.9 	 	 0.1720 	 0.4159 	 0.8579
[2020/08/28 17:53:13] - 87 	 10.9 	 	 0.1740 	 0.4148 	 0.8572
[2020/08/28 17:53:24] - 88 	 10.9 	 	 0.1760 	 0.4166 	 0.8559
[2020/08/28 17:53:35] - 89 	 10.9 	 	 0.1780 	 0.4158 	 0.8580
[2020/08/28 17:53:46] - 90 	 10.9 	 	 0.1800 	 0.4174 	 0.8580
[2020/08/28 17:53:57] - 91 	 10.9 	 	 0.1820 	 0.4153 	 0.8589
[2020/08/28 17:54:08] - 92 	 10.9 	 	 0.1840 	 0.4211 	 0.8559
[2020/08/28 17:54:18] - 93 	 10.9 	 	 0.1860 	 0.4207 	 0.8548
[2020/08/28 17:54:29] - 94 	 10.9 	 	 0.1880 	 0.4235 	 0.8536
[2020/08/28 17:54:40] - 95 	 10.9 	 	 0.1900 	 0.4197 	 0.8566
[2020/08/28 17:54:51] - 96 	 10.9 	 	 0.1920 	 0.4201 	 0.8559
[2020/08/28 17:55:02] - 97 	 10.9 	 	 0.1940 	 0.4252 	 0.8541
[2020/08/28 17:55:13] - 98 	 10.9 	 	 0.1960 	 0.4234 	 0.8538
[2020/08/28 17:55:24] - 99 	 10.9 	 	 0.1980 	 0.4238 	 0.8554
[2020/08/28 17:55:35] - 100 	 10.9 	 	 0.2000 	 0.4253 	 0.8529
[2020/08/28 17:55:36] - == Test loss: 0.6411, Test acc: 0.7954
[2020/08/28 17:55:48] - 101 	 10.9 	 	 0.1980 	 0.4246 	 0.8553
[2020/08/28 17:55:59] - 102 	 10.8 	 	 0.1960 	 0.4283 	 0.8532
[2020/08/28 17:56:10] - 103 	 10.9 	 	 0.1940 	 0.4221 	 0.8565
[2020/08/28 17:56:21] - 104 	 10.9 	 	 0.1920 	 0.4268 	 0.8521
[2020/08/28 17:56:32] - 105 	 10.9 	 	 0.1900 	 0.4196 	 0.8567
[2020/08/28 17:56:43] - 106 	 10.9 	 	 0.1880 	 0.4166 	 0.8575
[2020/08/28 17:56:53] - 107 	 10.9 	 	 0.1860 	 0.4201 	 0.8581
[2020/08/28 17:57:04] - 108 	 10.9 	 	 0.1840 	 0.4214 	 0.8570
[2020/08/28 17:57:15] - 109 	 10.9 	 	 0.1820 	 0.4106 	 0.8610
[2020/08/28 17:57:26] - 110 	 10.9 	 	 0.1800 	 0.4176 	 0.8581
[2020/08/28 17:57:37] - 111 	 10.9 	 	 0.1780 	 0.4114 	 0.8578
[2020/08/28 17:57:48] - 112 	 10.9 	 	 0.1760 	 0.4091 	 0.8601
[2020/08/28 17:57:59] - 113 	 10.8 	 	 0.1740 	 0.4116 	 0.8592
[2020/08/28 17:58:10] - 114 	 10.9 	 	 0.1720 	 0.4076 	 0.8622
[2020/08/28 17:58:20] - 115 	 10.9 	 	 0.1700 	 0.4074 	 0.8618
[2020/08/28 17:58:31] - 116 	 10.9 	 	 0.1680 	 0.4063 	 0.8597
[2020/08/28 17:58:42] - 117 	 10.9 	 	 0.1660 	 0.4003 	 0.8626
[2020/08/28 17:58:53] - 118 	 10.9 	 	 0.1640 	 0.4046 	 0.8611
[2020/08/28 17:59:04] - 119 	 10.9 	 	 0.1620 	 0.3990 	 0.8633
[2020/08/28 17:59:15] - 120 	 10.9 	 	 0.1600 	 0.3962 	 0.8627
[2020/08/28 17:59:26] - 121 	 10.9 	 	 0.1580 	 0.3992 	 0.8629
[2020/08/28 17:59:37] - 122 	 10.9 	 	 0.1560 	 0.3931 	 0.8661
[2020/08/28 17:59:47] - 123 	 10.9 	 	 0.1540 	 0.3928 	 0.8647
[2020/08/28 17:59:58] - 124 	 10.9 	 	 0.1520 	 0.3954 	 0.8643
[2020/08/28 18:00:09] - 125 	 10.9 	 	 0.1500 	 0.3903 	 0.8661
[2020/08/28 18:00:20] - 126 	 10.9 	 	 0.1480 	 0.3883 	 0.8662
[2020/08/28 18:00:31] - 127 	 10.9 	 	 0.1460 	 0.3889 	 0.8672
[2020/08/28 18:00:42] - 128 	 10.9 	 	 0.1440 	 0.3804 	 0.8679
[2020/08/28 18:00:53] - 129 	 10.9 	 	 0.1420 	 0.3804 	 0.8711
[2020/08/28 18:01:04] - 130 	 10.9 	 	 0.1400 	 0.3795 	 0.8698
[2020/08/28 18:01:15] - 131 	 10.9 	 	 0.1380 	 0.3766 	 0.8704
[2020/08/28 18:01:25] - 132 	 10.9 	 	 0.1360 	 0.3756 	 0.8714
[2020/08/28 18:01:36] - 133 	 10.9 	 	 0.1340 	 0.3700 	 0.8731
[2020/08/28 18:01:47] - 134 	 10.9 	 	 0.1320 	 0.3701 	 0.8724
[2020/08/28 18:01:58] - 135 	 10.8 	 	 0.1300 	 0.3682 	 0.8728
[2020/08/28 18:02:09] - 136 	 10.9 	 	 0.1280 	 0.3663 	 0.8746
[2020/08/28 18:02:20] - 137 	 10.9 	 	 0.1260 	 0.3630 	 0.8760
[2020/08/28 18:02:31] - 138 	 10.9 	 	 0.1240 	 0.3605 	 0.8789
[2020/08/28 18:02:42] - 139 	 10.9 	 	 0.1220 	 0.3600 	 0.8760
[2020/08/28 18:02:52] - 140 	 10.9 	 	 0.1200 	 0.3596 	 0.8775
[2020/08/28 18:03:03] - 141 	 10.9 	 	 0.1180 	 0.3564 	 0.8777
[2020/08/28 18:03:14] - 142 	 10.9 	 	 0.1160 	 0.3509 	 0.8787
[2020/08/28 18:03:25] - 143 	 10.9 	 	 0.1140 	 0.3495 	 0.8803
[2020/08/28 18:03:36] - 144 	 10.9 	 	 0.1120 	 0.3425 	 0.8840
[2020/08/28 18:03:47] - 145 	 10.9 	 	 0.1100 	 0.3409 	 0.8815
[2020/08/28 18:03:58] - 146 	 10.9 	 	 0.1080 	 0.3428 	 0.8815
[2020/08/28 18:04:09] - 147 	 10.9 	 	 0.1060 	 0.3417 	 0.8802
[2020/08/28 18:04:20] - 148 	 10.9 	 	 0.1040 	 0.3345 	 0.8855
[2020/08/28 18:04:30] - 149 	 10.9 	 	 0.1020 	 0.3341 	 0.8846
[2020/08/28 18:04:41] - 150 	 10.9 	 	 0.1000 	 0.3288 	 0.8884
[2020/08/28 18:04:52] - 151 	 10.9 	 	 0.0980 	 0.3286 	 0.8873
[2020/08/28 18:05:03] - 152 	 10.9 	 	 0.0960 	 0.3225 	 0.8890
[2020/08/28 18:05:14] - 153 	 10.9 	 	 0.0940 	 0.3192 	 0.8905
[2020/08/28 18:05:25] - 154 	 10.9 	 	 0.0920 	 0.3166 	 0.8916
[2020/08/28 18:05:36] - 155 	 10.9 	 	 0.0900 	 0.3132 	 0.8924
[2020/08/28 18:05:47] - 156 	 10.9 	 	 0.0880 	 0.3137 	 0.8932
[2020/08/28 18:05:57] - 157 	 10.9 	 	 0.0860 	 0.3066 	 0.8935
[2020/08/28 18:06:08] - 158 	 10.9 	 	 0.0840 	 0.3015 	 0.8976
[2020/08/28 18:06:19] - 159 	 10.9 	 	 0.0820 	 0.3022 	 0.8954
[2020/08/28 18:06:30] - 160 	 10.9 	 	 0.0800 	 0.2997 	 0.8965
[2020/08/28 18:06:41] - 161 	 10.9 	 	 0.0780 	 0.2926 	 0.8981
[2020/08/28 18:06:52] - 162 	 10.9 	 	 0.0760 	 0.2888 	 0.9000
[2020/08/28 18:07:03] - 163 	 10.8 	 	 0.0740 	 0.2860 	 0.9020
[2020/08/28 18:07:14] - 164 	 10.9 	 	 0.0720 	 0.2773 	 0.9038
[2020/08/28 18:07:24] - 165 	 10.9 	 	 0.0700 	 0.2794 	 0.9039
[2020/08/28 18:07:35] - 166 	 10.8 	 	 0.0680 	 0.2740 	 0.9059
[2020/08/28 18:07:46] - 167 	 10.9 	 	 0.0660 	 0.2628 	 0.9090
[2020/08/28 18:07:57] - 168 	 10.9 	 	 0.0640 	 0.2658 	 0.9073
[2020/08/28 18:08:08] - 169 	 10.9 	 	 0.0620 	 0.2617 	 0.9103
[2020/08/28 18:08:19] - 170 	 10.9 	 	 0.0600 	 0.2552 	 0.9118
[2020/08/28 18:08:30] - 171 	 10.9 	 	 0.0580 	 0.2497 	 0.9135
[2020/08/28 18:08:41] - 172 	 10.9 	 	 0.0560 	 0.2431 	 0.9151
[2020/08/28 18:08:52] - 173 	 10.9 	 	 0.0540 	 0.2352 	 0.9172
[2020/08/28 18:09:02] - 174 	 10.9 	 	 0.0520 	 0.2326 	 0.9203
[2020/08/28 18:09:13] - 175 	 10.9 	 	 0.0500 	 0.2286 	 0.9211
[2020/08/28 18:09:24] - 176 	 10.9 	 	 0.0480 	 0.2143 	 0.9259
[2020/08/28 18:09:35] - 177 	 10.9 	 	 0.0460 	 0.2137 	 0.9257
[2020/08/28 18:09:46] - 178 	 10.9 	 	 0.0440 	 0.2059 	 0.9286
[2020/08/28 18:09:57] - 179 	 10.9 	 	 0.0420 	 0.1993 	 0.9308
[2020/08/28 18:10:08] - 180 	 10.8 	 	 0.0400 	 0.1921 	 0.9351
[2020/08/28 18:10:19] - 181 	 10.9 	 	 0.0380 	 0.1873 	 0.9349
[2020/08/28 18:10:29] - 182 	 10.9 	 	 0.0360 	 0.1837 	 0.9358
[2020/08/28 18:10:40] - 183 	 10.9 	 	 0.0340 	 0.1692 	 0.9421
[2020/08/28 18:10:51] - 184 	 10.9 	 	 0.0320 	 0.1612 	 0.9444
[2020/08/28 18:11:02] - 185 	 10.9 	 	 0.0300 	 0.1562 	 0.9458
[2020/08/28 18:11:13] - 186 	 10.8 	 	 0.0280 	 0.1443 	 0.9505
[2020/08/28 18:11:24] - 187 	 10.9 	 	 0.0260 	 0.1367 	 0.9523
[2020/08/28 18:11:35] - 188 	 10.9 	 	 0.0240 	 0.1260 	 0.9565
[2020/08/28 18:11:46] - 189 	 10.9 	 	 0.0220 	 0.1121 	 0.9613
[2020/08/28 18:11:56] - 190 	 10.9 	 	 0.0200 	 0.1001 	 0.9650
[2020/08/28 18:12:07] - 191 	 10.9 	 	 0.0180 	 0.0868 	 0.9704
[2020/08/28 18:12:18] - 192 	 10.9 	 	 0.0160 	 0.0792 	 0.9731
[2020/08/28 18:12:29] - 193 	 10.9 	 	 0.0140 	 0.0633 	 0.9785
[2020/08/28 18:12:40] - 194 	 10.9 	 	 0.0120 	 0.0526 	 0.9827
[2020/08/28 18:12:51] - 195 	 10.9 	 	 0.0100 	 0.0454 	 0.9851
[2020/08/28 18:13:02] - 196 	 10.9 	 	 0.0080 	 0.0341 	 0.9891
[2020/08/28 18:13:13] - 197 	 10.9 	 	 0.0060 	 0.0235 	 0.9929
[2020/08/28 18:13:24] - 198 	 10.9 	 	 0.0040 	 0.0166 	 0.9952
[2020/08/28 18:13:34] - 199 	 10.9 	 	 0.0020 	 0.0124 	 0.9970
[2020/08/28 18:13:45] - 200 	 10.9 	 	 0.0000 	 0.0106 	 0.9976
[2020/08/28 18:13:46] - == Test loss: 0.2848, Test acc: 0.9256
[2020/08/28 18:13:48] - == Training Finished. best_test_acc: 0.9256 ==
[2020/08/28 18:13:48] - == Total training time: 36.4174 minutes ==
