[2020/08/30 10:59:36] - {'architecture': 'resnet18', 'data_path': '~/.fastai/data', 'ckpt_path': './', 'ckpt_name': 'resnet18_ffx_32', 'mean': [0.4914, 0.4822, 0.4465], 'std': [0.2471, 0.2435, 0.2616], 'epochs': 200, 'batch_size': 128, 'eval_freq': 100, 'workers': 2, 'lr_max': 0.2, 'lr_min': 0.0, 'momentum': 0.9, 'weight_decay': 0.0005, 'opt_level': 'O1', 'loss_scale': 1.0, 'master_weights': False, 'lr_schedule': 'cyclic', 'defense': 'FFX', 'block_size': 32, 'height': 32, 'width': 32, 'password': 'password', 'work_path': 'experiments/resnet18_ffx_32/', 'seed': 42}
[2020/08/30 10:59:39] - Epoch 	 Seconds 	 LR 	 	 Train Loss 	 Train Acc
[2020/08/30 11:02:52] - 16 	 11.2 	 	 0.0320 	 0.7479 	 0.7358
[2020/08/30 11:03:03] - 17 	 11.2 	 	 0.0340 	 0.7175 	 0.7479
[2020/08/30 11:03:14] - 18 	 11.1 	 	 0.0360 	 0.6935 	 0.7550
[2020/08/30 11:03:25] - 19 	 11.1 	 	 0.0380 	 0.6765 	 0.7621
[2020/08/30 11:03:36] - 20 	 11.2 	 	 0.0400 	 0.6500 	 0.7703
[2020/08/30 11:03:48] - 21 	 11.1 	 	 0.0420 	 0.6359 	 0.7783
[2020/08/30 11:03:59] - 22 	 11.3 	 	 0.0440 	 0.6184 	 0.7813
[2020/08/30 11:04:10] - 23 	 11.1 	 	 0.0460 	 0.6068 	 0.7876
[2020/08/30 11:04:21] - 24 	 11.1 	 	 0.0480 	 0.5941 	 0.7904
[2020/08/30 11:04:32] - 25 	 11.2 	 	 0.0500 	 0.5869 	 0.7940
[2020/08/30 11:04:43] - 26 	 11.1 	 	 0.0520 	 0.5769 	 0.7972
[2020/08/30 11:04:55] - 27 	 11.1 	 	 0.0540 	 0.5664 	 0.8003
[2020/08/30 11:05:06] - 28 	 11.2 	 	 0.0560 	 0.5641 	 0.8015
[2020/08/30 11:05:17] - 29 	 11.1 	 	 0.0580 	 0.5613 	 0.8037
[2020/08/30 11:05:28] - 30 	 11.2 	 	 0.0600 	 0.5626 	 0.8025
[2020/08/30 11:05:39] - 31 	 11.2 	 	 0.0620 	 0.5566 	 0.8059
[2020/08/30 11:05:50] - 32 	 11.1 	 	 0.0640 	 0.5533 	 0.8074
[2020/08/30 11:06:02] - 33 	 11.2 	 	 0.0660 	 0.5497 	 0.8065
[2020/08/30 11:06:13] - 34 	 11.4 	 	 0.0680 	 0.5530 	 0.8087
[2020/08/30 11:06:24] - 35 	 11.1 	 	 0.0700 	 0.5480 	 0.8083
[2020/08/30 11:06:35] - 36 	 11.2 	 	 0.0720 	 0.5543 	 0.8068
[2020/08/30 11:06:46] - 37 	 11.1 	 	 0.0740 	 0.5455 	 0.8088
[2020/08/30 11:06:58] - 38 	 11.7 	 	 0.0760 	 0.5489 	 0.8070
[2020/08/30 11:07:09] - 39 	 11.2 	 	 0.0780 	 0.5497 	 0.8069
[2020/08/30 11:07:20] - 40 	 11.1 	 	 0.0800 	 0.5452 	 0.8097
[2020/08/30 11:07:32] - 41 	 11.1 	 	 0.0820 	 0.5466 	 0.8083
[2020/08/30 11:07:43] - 42 	 11.1 	 	 0.0840 	 0.5418 	 0.8108
[2020/08/30 11:07:54] - 43 	 11.1 	 	 0.0860 	 0.5445 	 0.8106
[2020/08/30 11:08:05] - 44 	 11.2 	 	 0.0880 	 0.5522 	 0.8068
[2020/08/30 11:08:16] - 45 	 11.2 	 	 0.0900 	 0.5476 	 0.8097
[2020/08/30 11:08:27] - 46 	 11.1 	 	 0.0920 	 0.5432 	 0.8112
[2020/08/30 11:08:39] - 47 	 11.5 	 	 0.0940 	 0.5462 	 0.8089
[2020/08/30 11:08:50] - 48 	 11.3 	 	 0.0960 	 0.5443 	 0.8101
[2020/08/30 11:09:01] - 49 	 11.1 	 	 0.0980 	 0.5499 	 0.8077
[2020/08/30 11:09:12] - 50 	 11.2 	 	 0.1000 	 0.5544 	 0.8071
[2020/08/30 11:09:23] - 51 	 11.1 	 	 0.1020 	 0.5415 	 0.8132
[2020/08/30 11:09:35] - 52 	 11.7 	 	 0.1040 	 0.5494 	 0.8081
[2020/08/30 11:09:46] - 53 	 11.1 	 	 0.1060 	 0.5478 	 0.8077
[2020/08/30 11:09:57] - 54 	 11.1 	 	 0.1080 	 0.5522 	 0.8078
[2020/08/30 11:10:09] - 55 	 11.1 	 	 0.1100 	 0.5491 	 0.8086
[2020/08/30 11:10:20] - 56 	 11.4 	 	 0.1120 	 0.5537 	 0.8057
[2020/08/30 11:10:31] - 57 	 11.1 	 	 0.1140 	 0.5487 	 0.8089
[2020/08/30 11:10:42] - 58 	 11.2 	 	 0.1160 	 0.5505 	 0.8094
[2020/08/30 11:10:53] - 59 	 11.1 	 	 0.1180 	 0.5536 	 0.8057
[2020/08/30 11:11:05] - 60 	 11.3 	 	 0.1200 	 0.5531 	 0.8072
[2020/08/30 11:11:16] - 61 	 11.1 	 	 0.1220 	 0.5591 	 0.8070
[2020/08/30 11:11:27] - 62 	 11.1 	 	 0.1240 	 0.5540 	 0.8066
[2020/08/30 11:11:38] - 63 	 11.1 	 	 0.1260 	 0.5556 	 0.8069
[2020/08/30 11:11:49] - 64 	 11.2 	 	 0.1280 	 0.5590 	 0.8040
[2020/08/30 11:12:00] - 65 	 11.1 	 	 0.1300 	 0.5613 	 0.8061
[2020/08/30 11:12:12] - 66 	 11.2 	 	 0.1320 	 0.5577 	 0.8073
[2020/08/30 11:12:23] - 67 	 11.2 	 	 0.1340 	 0.5588 	 0.8057
[2020/08/30 11:12:34] - 68 	 11.1 	 	 0.1360 	 0.5637 	 0.8037
[2020/08/30 11:12:45] - 69 	 11.2 	 	 0.1380 	 0.5670 	 0.8033
[2020/08/30 11:12:56] - 70 	 11.1 	 	 0.1400 	 0.5699 	 0.8033
[2020/08/30 11:13:07] - 71 	 11.2 	 	 0.1420 	 0.5634 	 0.8037
[2020/08/30 11:13:19] - 72 	 11.2 	 	 0.1440 	 0.5697 	 0.8011
[2020/08/30 11:13:30] - 73 	 11.1 	 	 0.1460 	 0.5708 	 0.8004
[2020/08/30 11:13:41] - 74 	 11.1 	 	 0.1480 	 0.5661 	 0.8037
[2020/08/30 11:13:53] - 75 	 11.9 	 	 0.1500 	 0.5695 	 0.8028
[2020/08/30 11:14:04] - 76 	 11.1 	 	 0.1520 	 0.5720 	 0.8018
[2020/08/30 11:14:15] - 77 	 11.2 	 	 0.1540 	 0.5777 	 0.7989
[2020/08/30 11:14:26] - 78 	 11.2 	 	 0.1560 	 0.5757 	 0.7999
[2020/08/30 11:14:37] - 79 	 11.1 	 	 0.1580 	 0.5712 	 0.8027
[2020/08/30 11:14:50] - 80 	 12.1 	 	 0.1600 	 0.5783 	 0.7982
[2020/08/30 11:15:01] - 81 	 11.2 	 	 0.1620 	 0.5699 	 0.8014
[2020/08/30 11:15:12] - 82 	 11.1 	 	 0.1640 	 0.5847 	 0.7976
[2020/08/30 11:15:23] - 83 	 11.1 	 	 0.1660 	 0.5818 	 0.7982
[2020/08/30 11:15:34] - 84 	 11.1 	 	 0.1680 	 0.5903 	 0.7951
[2020/08/30 11:15:45] - 85 	 11.3 	 	 0.1700 	 0.5830 	 0.7951
[2020/08/30 11:15:57] - 86 	 11.3 	 	 0.1720 	 0.5850 	 0.7978
[2020/08/30 11:16:08] - 87 	 11.1 	 	 0.1740 	 0.5874 	 0.7965
[2020/08/30 11:16:19] - 88 	 11.2 	 	 0.1760 	 0.5911 	 0.7952
[2020/08/30 11:16:30] - 89 	 11.1 	 	 0.1780 	 0.5916 	 0.7937
[2020/08/30 11:16:41] - 90 	 11.1 	 	 0.1800 	 0.5925 	 0.7949
[2020/08/30 11:16:52] - 91 	 11.2 	 	 0.1820 	 0.5939 	 0.7945
[2020/08/30 11:17:04] - 92 	 11.2 	 	 0.1840 	 0.5957 	 0.7919
[2020/08/30 11:17:15] - 93 	 11.6 	 	 0.1860 	 0.6005 	 0.7916
[2020/08/30 11:17:26] - 94 	 11.2 	 	 0.1880 	 0.5963 	 0.7932
[2020/08/30 11:17:37] - 95 	 11.1 	 	 0.1900 	 0.6033 	 0.7908
[2020/08/30 11:17:49] - 96 	 11.2 	 	 0.1920 	 0.5995 	 0.7902
[2020/08/30 11:18:01] - 97 	 12.6 	 	 0.1940 	 0.6021 	 0.7909
[2020/08/30 11:18:12] - 98 	 11.1 	 	 0.1960 	 0.6026 	 0.7892
[2020/08/30 11:18:23] - 99 	 11.2 	 	 0.1980 	 0.6017 	 0.7925
[2020/08/30 11:18:35] - 100 	 11.1 	 	 0.2000 	 0.6057 	 0.7905
[2020/08/30 11:18:36] - == Test loss: 0.8281, Test acc: 0.7223
[2020/08/30 11:18:51] - 101 	 12.0 	 	 0.1980 	 0.6084 	 0.7892
[2020/08/30 11:19:03] - 102 	 11.5 	 	 0.1960 	 0.6061 	 0.7899
[2020/08/30 11:19:14] - 103 	 11.1 	 	 0.1940 	 0.5970 	 0.7926
[2020/08/30 11:19:25] - 104 	 11.1 	 	 0.1920 	 0.5999 	 0.7894
[2020/08/30 11:19:36] - 105 	 11.1 	 	 0.1900 	 0.5976 	 0.7927
[2020/08/30 11:19:48] - 106 	 11.7 	 	 0.1880 	 0.5877 	 0.7954
[2020/08/30 11:20:00] - 107 	 12.0 	 	 0.1860 	 0.5936 	 0.7932
[2020/08/30 11:20:11] - 108 	 11.1 	 	 0.1840 	 0.5939 	 0.7924
[2020/08/30 11:20:23] - 109 	 12.0 	 	 0.1820 	 0.5883 	 0.7950
[2020/08/30 11:20:35] - 110 	 11.2 	 	 0.1800 	 0.5888 	 0.7962
[2020/08/30 11:20:46] - 111 	 11.1 	 	 0.1780 	 0.5894 	 0.7973
[2020/08/30 11:20:57] - 112 	 11.2 	 	 0.1760 	 0.5847 	 0.7978
[2020/08/30 11:21:08] - 113 	 11.1 	 	 0.1740 	 0.5787 	 0.7985
[2020/08/30 11:21:19] - 114 	 11.2 	 	 0.1720 	 0.5829 	 0.7978
[2020/08/30 11:21:30] - 115 	 11.1 	 	 0.1700 	 0.5791 	 0.7991
[2020/08/30 11:21:41] - 116 	 11.1 	 	 0.1680 	 0.5807 	 0.7993
[2020/08/30 11:21:53] - 117 	 11.2 	 	 0.1660 	 0.5720 	 0.8005
[2020/08/30 11:22:04] - 118 	 11.1 	 	 0.1640 	 0.5713 	 0.8025
[2020/08/30 11:22:15] - 119 	 11.1 	 	 0.1620 	 0.5688 	 0.8018
[2020/08/30 11:22:26] - 120 	 11.3 	 	 0.1600 	 0.5691 	 0.8036
[2020/08/30 11:22:38] - 121 	 11.9 	 	 0.1580 	 0.5662 	 0.8031
[2020/08/30 11:22:49] - 122 	 11.1 	 	 0.1560 	 0.5663 	 0.8027
[2020/08/30 11:23:01] - 123 	 11.6 	 	 0.1540 	 0.5626 	 0.8029
[2020/08/30 11:23:12] - 124 	 11.1 	 	 0.1520 	 0.5608 	 0.8058
[2020/08/30 11:23:23] - 125 	 11.2 	 	 0.1500 	 0.5595 	 0.8060
[2020/08/30 11:23:34] - 126 	 11.2 	 	 0.1480 	 0.5499 	 0.8081
[2020/08/30 11:23:45] - 127 	 11.1 	 	 0.1460 	 0.5544 	 0.8075
[2020/08/30 11:23:57] - 128 	 11.3 	 	 0.1440 	 0.5475 	 0.8089
[2020/08/30 11:24:08] - 129 	 11.2 	 	 0.1420 	 0.5452 	 0.8106
[2020/08/30 11:24:19] - 130 	 11.1 	 	 0.1400 	 0.5449 	 0.8111
[2020/08/30 11:24:30] - 131 	 11.2 	 	 0.1380 	 0.5431 	 0.8120
[2020/08/30 11:24:41] - 132 	 11.2 	 	 0.1360 	 0.5367 	 0.8136
[2020/08/30 11:24:52] - 133 	 11.1 	 	 0.1340 	 0.5362 	 0.8139
[2020/08/30 11:25:04] - 134 	 11.1 	 	 0.1320 	 0.5351 	 0.8141
[2020/08/30 11:25:15] - 135 	 11.1 	 	 0.1300 	 0.5369 	 0.8142
[2020/08/30 11:25:26] - 136 	 11.3 	 	 0.1280 	 0.5270 	 0.8181
[2020/08/30 11:25:37] - 137 	 11.2 	 	 0.1260 	 0.5212 	 0.8217
[2020/08/30 11:25:48] - 138 	 11.1 	 	 0.1240 	 0.5225 	 0.8199
[2020/08/30 11:26:00] - 139 	 11.5 	 	 0.1220 	 0.5188 	 0.8197
[2020/08/30 11:26:11] - 140 	 11.2 	 	 0.1200 	 0.5133 	 0.8215
[2020/08/30 11:26:22] - 141 	 11.1 	 	 0.1180 	 0.5148 	 0.8224
[2020/08/30 11:26:34] - 142 	 11.9 	 	 0.1160 	 0.5172 	 0.8212
[2020/08/30 11:26:45] - 143 	 11.1 	 	 0.1140 	 0.5025 	 0.8275
[2020/08/30 11:26:56] - 144 	 11.1 	 	 0.1120 	 0.5005 	 0.8276
[2020/08/30 11:27:08] - 145 	 11.2 	 	 0.1100 	 0.5019 	 0.8266
[2020/08/30 11:27:19] - 146 	 11.1 	 	 0.1080 	 0.4981 	 0.8275
[2020/08/30 11:27:30] - 147 	 11.1 	 	 0.1060 	 0.4922 	 0.8291
[2020/08/30 11:27:41] - 148 	 11.2 	 	 0.1040 	 0.4801 	 0.8346
[2020/08/30 11:27:52] - 149 	 11.1 	 	 0.1020 	 0.4857 	 0.8301
[2020/08/30 11:28:04] - 150 	 11.6 	 	 0.1000 	 0.4830 	 0.8335
[2020/08/30 11:28:15] - 151 	 11.2 	 	 0.0980 	 0.4744 	 0.8334
[2020/08/30 11:28:26] - 152 	 11.1 	 	 0.0960 	 0.4680 	 0.8354
[2020/08/30 11:28:37] - 153 	 11.2 	 	 0.0940 	 0.4655 	 0.8392
[2020/08/30 11:28:48] - 154 	 11.1 	 	 0.0920 	 0.4633 	 0.8392
[2020/08/30 11:28:59] - 155 	 11.1 	 	 0.0900 	 0.4577 	 0.8412
[2020/08/30 11:29:10] - 156 	 11.1 	 	 0.0880 	 0.4582 	 0.8414
[2020/08/30 11:29:22] - 157 	 11.1 	 	 0.0860 	 0.4537 	 0.8420
[2020/08/30 11:29:33] - 158 	 11.5 	 	 0.0840 	 0.4403 	 0.8468
[2020/08/30 11:29:44] - 159 	 11.2 	 	 0.0820 	 0.4356 	 0.8479
[2020/08/30 11:29:55] - 160 	 11.1 	 	 0.0800 	 0.4397 	 0.8479
[2020/08/30 11:30:07] - 161 	 11.2 	 	 0.0780 	 0.4308 	 0.8492
[2020/08/30 11:30:18] - 162 	 11.2 	 	 0.0760 	 0.4270 	 0.8527
[2020/08/30 11:30:29] - 163 	 11.1 	 	 0.0740 	 0.4223 	 0.8531
[2020/08/30 11:30:40] - 164 	 11.2 	 	 0.0720 	 0.4162 	 0.8545
[2020/08/30 11:30:51] - 165 	 11.1 	 	 0.0700 	 0.4113 	 0.8564
[2020/08/30 11:31:02] - 166 	 11.4 	 	 0.0680 	 0.4014 	 0.8607
[2020/08/30 11:31:14] - 167 	 11.5 	 	 0.0660 	 0.3924 	 0.8636
[2020/08/30 11:31:25] - 168 	 11.1 	 	 0.0640 	 0.3918 	 0.8633
[2020/08/30 11:31:36] - 169 	 11.3 	 	 0.0620 	 0.3851 	 0.8654
[2020/08/30 11:31:47] - 170 	 11.1 	 	 0.0600 	 0.3755 	 0.8697
[2020/08/30 11:31:59] - 171 	 11.1 	 	 0.0580 	 0.3735 	 0.8714
[2020/08/30 11:32:10] - 172 	 11.2 	 	 0.0560 	 0.3638 	 0.8732
[2020/08/30 11:32:21] - 173 	 11.2 	 	 0.0540 	 0.3598 	 0.8745
[2020/08/30 11:32:32] - 174 	 11.1 	 	 0.0520 	 0.3492 	 0.8789
[2020/08/30 11:32:43] - 175 	 11.2 	 	 0.0500 	 0.3451 	 0.8796
[2020/08/30 11:32:54] - 176 	 11.2 	 	 0.0480 	 0.3297 	 0.8845
[2020/08/30 11:33:06] - 177 	 11.2 	 	 0.0460 	 0.3180 	 0.8893
[2020/08/30 11:33:17] - 178 	 11.1 	 	 0.0440 	 0.3185 	 0.8896
[2020/08/30 11:33:28] - 179 	 11.1 	 	 0.0420 	 0.3105 	 0.8922
[2020/08/30 11:33:39] - 180 	 11.4 	 	 0.0400 	 0.2948 	 0.8957
[2020/08/30 11:33:50] - 181 	 11.2 	 	 0.0380 	 0.2889 	 0.9000
[2020/08/30 11:34:01] - 182 	 11.1 	 	 0.0360 	 0.2747 	 0.9055
[2020/08/30 11:34:13] - 183 	 11.7 	 	 0.0340 	 0.2650 	 0.9083
[2020/08/30 11:34:25] - 184 	 12.0 	 	 0.0320 	 0.2558 	 0.9107
[2020/08/30 11:34:36] - 185 	 11.1 	 	 0.0300 	 0.2388 	 0.9176
[2020/08/30 11:34:47] - 186 	 11.2 	 	 0.0280 	 0.2273 	 0.9204
[2020/08/30 11:34:59] - 187 	 11.1 	 	 0.0260 	 0.2149 	 0.9249
[2020/08/30 11:35:10] - 188 	 11.5 	 	 0.0240 	 0.2065 	 0.9282
[2020/08/30 11:35:21] - 189 	 11.2 	 	 0.0220 	 0.1873 	 0.9356
[2020/08/30 11:35:32] - 190 	 11.1 	 	 0.0200 	 0.1652 	 0.9429
[2020/08/30 11:35:43] - 191 	 11.2 	 	 0.0180 	 0.1462 	 0.9494
[2020/08/30 11:35:55] - 192 	 11.6 	 	 0.0160 	 0.1339 	 0.9535
[2020/08/30 11:36:06] - 193 	 11.1 	 	 0.0140 	 0.1163 	 0.9610
[2020/08/30 11:36:18] - 194 	 11.7 	 	 0.0120 	 0.0990 	 0.9653
[2020/08/30 11:36:29] - 195 	 11.1 	 	 0.0100 	 0.0794 	 0.9735
[2020/08/30 11:36:40] - 196 	 11.2 	 	 0.0080 	 0.0619 	 0.9800
[2020/08/30 11:36:51] - 197 	 11.2 	 	 0.0060 	 0.0439 	 0.9864
[2020/08/30 11:37:02] - 198 	 11.1 	 	 0.0040 	 0.0338 	 0.9900
[2020/08/30 11:37:14] - 199 	 11.1 	 	 0.0020 	 0.0239 	 0.9933
[2020/08/30 11:37:25] - 200 	 11.2 	 	 0.0000 	 0.0198 	 0.9954
[2020/08/30 11:37:26] - == Test loss: 0.3238, Test acc: 0.9072
[2020/08/30 11:37:36] - == Training Finished. best_test_acc: 0.9072 ==
[2020/08/30 11:37:36] - == Total training time: 37.9499 minutes ==
